0.16399917,0.18221831
0.23042813,0.025528168
0.015282847,0.009683099
0.03262923,0.0
0.058277406,0.0
0.080331184,0.039612677
0.13302153,0.27200705
0.3504267,0.45950705
0.53053194,0.2015845
0.33109283,0.1971831
0.26072556,0.2790493
0.30667686,0.23679577
0.20358878,0.37588027
0.28261292,0.10651408
0.069058694,0.0625
0.030002989,0.0114436615
0.054594196,0.0
0.05935321,0.0008802817
0.099037446,0.07834507
0.16906708,0.26144367
0.29025248,0.4322183
0.6635301,0.6302817
0.62430924,0.17429577
0.31691325,0.26320422
0.33465427,0.21830986
0.18496099,0.16637324
0.22215548,0.16109155
0.12729105,0.14788732
0.05777643,0.02024648
0.029681243,0.0
0.042785324,0.0008802817
0.0943558,0.06514084
0.1735776,0.27552816
0.28519827,0.44542253
0.6440317,0.23767605
0.32985008,0.7015845
0.49001715,0.6778169
0.65445834,0.5880282
0.39094916,0.4568662
0.3344435,0.37764084
0.2214804,0.07746479
0.06502781,0.007922535
0.008355655,0.0
0.07575927,0.0
0.10335282,0.044894367
0.17442334,0.08890845
0.27679026,0.12852113
0.2324427,0.16637324
0.2780013,0.17957747
0.24282607,0.06778169
0.15173852,0.075704224
0.11562789,0.056338027
0.1565522,0.044014085
0.05994133,0.025528168
0.018747248,0.00528169
0.041571237,0.0
0.036572672,0.0008802817
0.040603675,0.05193662
0.060813643,0.25
0.28730956,0.4225352
0.54433084,0.53609157
0.6390166,0.5933099
0.65088856,0.31954226
0.32452935,0.10915493
0.21363902,0.23239437
0.17455482,0.25088027
0.19887179,0.064260565
0.031964518,0.0044014086
0.02797655,0.0
0.05652342,0.002640845
0.08180747,0.06690141
0.1599555,0.09419014
0.2144925,0.46126762
0.5120931,0.56602114
0.6521693,0.46390846
0.6342657,0.7297535
0.5377768,0.19982395
0.24554065,0.15404929
0.2896579,0.059859157
0.03639666,0.0818662
0.07913355,0.007922535
0.017104425,0.0
0.06051866,0.002640845
0.09551666,0.086267605
0.15881026,0.1390845
0.1900014,0.19014084
0.33445987,0.41637325
0.35507601,0.38908452
0.48444533,0.39172536
0.33550423,0.20774648
0.17493755,0.26672536
0.17959514,0.19190142
0.095978536,0.064260565
0.02560947,0.013204225
0.029707886,0.0
0.04716871,0.0
0.07541666,0.08450704
0.17245054,0.2552817
0.29545575,0.4471831
0.65224844,0.55457747
0.6490329,0.25088027
0.36109677,0.6830986
0.46232882,0.57834506
0.4295037,0.16989437
0.27067596,0.26672536
0.14376298,0.13028169
0.05248145,0.014084507
0.017532207,0.0
0.07015655,0.0
0.11034144,0.086267605
0.2043862,0.27376762
0.30698654,0.44014084
0.5098789,0.56514084
0.6471735,0.62147886
0.5683986,0.41109154
0.47069684,0.23239437
0.30194297,0.18397887
0.20290893,0.2975352
0.19723034,0.11091549
0.043442287,0.01584507
0.019077994,0.0
0.055765606,0.0
0.09271089,0.08098592
0.17719975,0.3072183
0.41405845,0.45422536
0.63734967,0.57042253
0.6635301,0.62676054
0.61960256,0.55897886
0.5103223,0.55369717
0.40929422,0.17165492
0.25331974,0.24207747
0.1562807,0.06866197
0.029258825,0.014084507
0.012761094,0.0
0.06989155,0.0
0.10148779,0.09683099
0.20600948,0.27024648
0.37319222,0.4524648
0.5113076,0.5818662
0.6285215,0.63380283
0.559279,0.7544014
0.48216075,0.5184859
0.42500868,0.4375
0.37771174,0.2834507
0.18043971,0.111795776
0.060662307,0.008802817
0.0033309832,0.0
0.062563695,0.0
0.11287487,0.06338028
0.21014214,0.24823944
0.3645362,0.4278169
0.6511576,0.5572183
0.604817,0.5950704
0.5813031,0.631162
0.47936085,0.5924296
0.40767685,0.47887325
0.38059917,0.30633804
0.22191298,0.10651408
0.0649359,0.008802817
0.0068951026,0.0
0.0607479,0.0
0.10594008,0.07306338
0.21558604,0.25440142
0.37797815,0.42077464
0.6423686,0.5246479
0.6281953,0.62147886
0.55265784,0.5290493
0.464147,0.54577464
0.3976377,0.50352114
0.36402777,0.2931338
0.20673391,0.07834507
0.055509962,0.0114436615
0.011586525,0.0
0.065105,0.0
0.107771255,0.06954225
0.21759832,0.23679577
0.37008998,0.39260563
0.59067154,0.52728873
0.62282264,0.6373239
0.55310035,0.625
0.4783263,0.5096831
0.3939756,0.43133804
0.35610113,0.24559858
0.18124771,0.055457745
0.04083685,0.0008802817
0.014780499,0.0
0.06580434,0.0
0.10311333,0.074823946
0.2127527,0.24735916
0.3609421,0.40228873
0.6398592,0.50880283
0.59906524,0.61619717
0.5522144,0.6294014
0.47079733,0.5572183
0.38515863,0.4322183
0.34490624,0.2693662
0.1887596,0.09507042
0.053005017,0.0114436615
0.009966172,0.0
0.06118498,0.0
0.10515664,0.039612677
0.18314433,0.24207747
0.35343155,0.42165494
0.6295611,0.556338
0.6145791,0.62323946
0.584136,0.22799295
0.38575092,0.49295774
0.39845642,0.46038732
0.31054497,0.20422535
0.19566953,0.08890845
0.049311735,0.009683099
0.016348995,0.0
0.052328862,0.0
0.09931848,0.086267605
0.23363125,0.26232395
0.3984561,0.4471831
0.52977544,0.5739437
0.63879657,0.6346831
0.582236,0.6382042
0.47150037,0.5818662
0.39672437,0.47711268
0.36775318,0.31426057
0.21333206,0.053697184
0.04977224,0.009683099
0.004774548,0.0
0.064259924,0.0
0.11185647,0.08010563
0.22906893,0.25792253
0.3914203,0.41989437
0.63890475,0.3125
0.5573755,0.5871479
0.4816921,0.5123239
0.4330432,0.60739434
0.3756543,0.40757042
0.3007909,0.2262324
0.16153109,0.12588029
0.054191746,0.0114436615
0.01563672,0.0
0.07403276,0.0
0.11145172,0.058978874
0.18407083,0.108274646
0.24363577,0.075704224
0.16721898,0.4850352
0.4712248,0.6065141
0.59676546,0.3459507
0.45726946,0.21654929
0.258735,0.051056337
0.11630035,0.03257042
0.118578054,0.023767605
-0.0056895837,0.0017605633
